"status_id","created_at","user_id","screen_name","text","source","is_quote","is_retweet","favorite_count","retweet_count"
"1038936392620040193",2018-09-09 23:45:13,"2400260346","contrapuntovzla","#SinLuz Repite apagón en Caracas: varios sectores se quedaron otra vez sin luz el domingo #9Sep https://t.co/BQQqiO5ODq https://t.co/L0f2NlU2sw","Postcron App",FALSE,FALSE,1,0
"1038921295088500737",2018-09-09 22:45:13,"2400260346","contrapuntovzla","#SinLuz Repite apagón en Caracas: varios sectores se quedaron otra vez sin luz el domingo #9Sep https://t.co/BQQqiO5ODq https://t.co/mFqOi06RUz","Postcron App",FALSE,FALSE,0,1
"1038838716142366724",2018-09-09 17:17:05,"2400260346","contrapuntovzla","@clauddett23 #SinLuz Gracias por ayudarnos a tener un amplio panorama del apagón en la Gran Caracas este #9Sep","Twitter Web Client",FALSE,FALSE,0,0
"1038906216351756298",2018-09-09 21:45:18,"2400260346","contrapuntovzla","#SinLuz Repite apagón en Caracas: varios sectores se quedaron otra vez sin luz el domingo #9Sep https://t.co/BQQqiO5ODq https://t.co/UbJ6MbAaJ9","Postcron App",FALSE,FALSE,0,0
"1038838222388965376",2018-09-09 17:15:07,"2400260346","contrapuntovzla","@varvis #SinLuz Gracias por ayudarnos a tener un amplio panorama del apagón en la Gran Caracas este #9Sep","Twitter Web Client",FALSE,FALSE,0,0
"1038837214900301831",2018-09-09 17:11:07,"2400260346","contrapuntovzla","@e02a36142a80428 #SinLuz Gracias por ayudarnos a tener un amplio panorama del apagón en la Gran Caracas este #9Sep","Twitter Web Client",FALSE,FALSE,0,0
"1038837583625760768",2018-09-09 17:12:35,"2400260346","contrapuntovzla","@milliet64 #SinLuz Gracias por ayudarnos a tener un amplio panorama del apagón en la Gran Caracas este #9Sep","Twitter Web Client",FALSE,FALSE,1,0
"1038837565376417792",2018-09-09 17:12:30,"2400260346","contrapuntovzla","@de_alvarodevera #SinLuz Gracias por ayudarnos a tener un amplio panorama del apagón en la Gran Caracas este #9Sep","Twitter Web Client",FALSE,FALSE,0,0
"1038838432750034944",2018-09-09 17:15:57,"2400260346","contrapuntovzla","@monica_mp #SinLuz Gracias por ayudarnos a tener un amplio panorama del apagón en la Gran Caracas este #9Sep","Twitter Web Client",FALSE,FALSE,0,0
"1038837463911989249",2018-09-09 17:12:06,"2400260346","contrapuntovzla","@eliezerthefenix #SinLuz Gracias por ayudarnos a tener un amplio panorama del apagón en la Gran Caracas este #9Sep","Twitter Web Client",FALSE,FALSE,0,0
"1038838388089122816",2018-09-09 17:15:47,"2400260346","contrapuntovzla","@antoniorvinac #SinLuz Gracias por ayudarnos a tener un amplio panorama del apagón en la Gran Caracas este #9Sep","Twitter Web Client",FALSE,FALSE,0,0
"1038837089599676417",2018-09-09 17:10:37,"2400260346","contrapuntovzla","@Luma52071391 #SinLuz Gracias por ayudarnos a tener un amplio panorama del apagón en la Gran Caracas este #9Sep","Twitter Web Client",FALSE,FALSE,0,0
"1038837060977737728",2018-09-09 17:10:30,"2400260346","contrapuntovzla","@maryduarte77 #SinLuz Gracias por ayudarnos a tener un amplio panorama del apagón en la Gran Caracas este #9Sep","Twitter Web Client",FALSE,FALSE,1,0
"1038838317377380352",2018-09-09 17:15:30,"2400260346","contrapuntovzla","@ProjectChevere #SinLuz Gracias por ayudarnos a tener un amplio panorama del apagón en la Gran Caracas este #9Sep","Twitter Web Client",FALSE,FALSE,0,0
"1038838296888131584",2018-09-09 17:15:25,"2400260346","contrapuntovzla","@AllanEspan #SinLuz Gracias por ayudarnos a tener un amplio panorama del apagón en la Gran Caracas este #9Sep","Twitter Web Client",FALSE,FALSE,0,0
"1038838273031004161",2018-09-09 17:15:19,"2400260346","contrapuntovzla","@Hernandezjess6 #SinLuz Gracias por ayudarnos a tener un amplio panorama del apagón en la Gran Caracas este #9Sep","Twitter Web Client",FALSE,FALSE,0,0
"1038838242483875842",2018-09-09 17:15:12,"2400260346","contrapuntovzla","@Darmahel @COOLCHANNELTV #SinLuz Gracias por ayudarnos a tener un amplio panorama del apagón en la Gran Caracas este #9Sep","Twitter Web Client",FALSE,FALSE,0,0
